customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges,Charges_Monthly,Charges_Total
3092-IGHWF,Yes,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,"{'Monthly': 87.4, 'Total': '5918.8'}",20.15,930.9
3094-JOJAI,No,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 74.15, 'Total': '1387'}",55.3,501.2
3096-GKWEB,No,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 94.75, 'Total': '1691.9'}",19.7,1415.85
3096-IZETN,Yes,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 78.1, 'Total': '947.3'}",64.2,3009.5
3096-JRDSO,Yes,Female,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 104.3, 'Total': '2867.75'}",109.95,3782.4
3096-WPXBT,No,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 100.7, 'Total': '6018.65'}",71.35,71.35
3096-YXENJ,No,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 107.65, 'Total': '7082.85'}",19.65,478.1
3097-FQTVJ,No,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 20.0, 'Total': '810.3'}",100.25,100.25
3097-IDVPU,No,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),"{'Monthly': 50.1, 'Total': '910.45'}",64.95,1339.8
3097-NNSPB,Yes,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 49.05, 'Total': '91.1'}",19.75,313.4
3097-NQYSN,Yes,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,"{'Monthly': 86.85, 'Total': '156.35'}",51.05,3635.15
3097-PYWXL,No,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,"{'Monthly': 19.95, 'Total': '82.9'}",105.65,6844.5
3099-OONVS,No,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,"{'Monthly': 54.3, 'Total': '1296.8'}",91.7,91.7
3104-OWCGK,Yes,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,"{'Monthly': 90.95, 'Total': '5453.4'}",19.95,268.4
3106-ULWFW,Yes,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 85.2, 'Total': '627.4'}",20.25,890.35
3108-PCCGG,No,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 84.45, 'Total': '5899.85'}",100.6,5069.65
3113-IWHLC,No,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 55.8, 'Total': '274.35'}",80.7,239.45
3115-CZMZD,No,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 20.25, 'Total': ' '}",84.05,2909.95
3115-JPJDD,No,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),"{'Monthly': 81.25, 'Total': '4639.45'}",110.0,7611.85
3118-UHVVQ,No,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 25.8, 'Total': '1911.5'}",84.4,4116.15
3120-FAZKD,No,Male,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),"{'Monthly': 24.05, 'Total': '1230.9'}",20.25,61.45
3125-RAHBV,No,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),"{'Monthly': 20.3, 'Total': '467.15'}",84.6,2088.05
3126-WQMGH,No,Female,0,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 52.15, 'Total': '2583.75'}",105.0,2007.25
3128-YOVTD,No,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 79.15, 'Total': '4018.55'}",105.1,6631.85
3129-AAQOU,No,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 25.6, 'Total': '485.9'}",84.75,264.85
3130-ICDUP,No,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),"{'Monthly': 80.55, 'Total': '188.1'}",111.25,7511.65
3131-NWVFJ,No,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 19.55, 'Total': '294.5'}",75.25,576.7
3132-TVFDZ,Yes,Male,1,Yes,No,57,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 44.85, 'Total': '2572.95'}",70.9,4677.1
3133-PZNSR,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 97.75, 'Total': '6991.6'}",59.45,1507
3134-DSHVC,No,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),"{'Monthly': 98.0, 'Total': '6218.45'}",95.25,5427.05
3137-LUPIX,No,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,"{'Monthly': 64.4, 'Total': '253'}",54.25,2538.2
3137-NYQQI,No,Male,0,Yes,No,17,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,"{'Monthly': 64.8, 'Total': '1175.6'}",98.55,2031.95
3138-BKYAV,Yes,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 85.35, 'Total': '489.45'}",70.4,1214.05
3143-ILDAL,Yes,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 94.45, 'Total': '5124.6'}",21.0,1107.2
3143-JQEGI,Yes,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,"{'Monthly': 88.35, 'Total': '1222.8'}",25.35, 
3144-AUDBS,Yes,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 49.15, 'Total': '270.8'}",93.7,5860.7
3144-KMTWZ,No,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 93.25, 'Total': '6669.45'}",94.45,742.95
3146-JTQHR,No,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),"{'Monthly': 19.6, 'Total': '189.45'}",89.1,6352.4
3146-MSEGF,No,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 88.05, 'Total': '6425.65'}",51.1,1269.6
3148-AOIQT,No,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),"{'Monthly': 24.95, 'Total': '1718.35'}",69.35,261.65
3148-BLQJT,Yes,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.1, 'Total': '20.1'}",83.95,2254.2
3154-CFSZG,No,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,"{'Monthly': 90.05, 'Total': '4137.2'}",89.0,5898.6
3154-HMWUU,No,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),"{'Monthly': 20.5, 'Total': '1198.8'}",91.55,5963.95
3156-QLHBO,No,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.25, 'Total': '48.35'}",79.95,2727.3
3158-MOERK,Yes,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 96.0, 'Total': '174.8'}",81.0,3533.6
3160-TYXLT,No,Male,0,No,No,53,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 46.3, 'Total': '2546.85'}",99.0,7061.65
3161-GETRM,No,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 90.05, 'Total': '3097'}",82.0,1425.45
3161-ONRWK,No,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),"{'Monthly': 65.85, 'Total': '3928.3'}",70.3,132.4
3162-KKZXO,No,Female,1,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 100.15, 'Total': '5409.75'}",31.0,95.05
3162-ZJZFU,No,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 92.55, 'Total': '4779.45'}",20.05,264.55
3164-AALRN,Yes,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,"{'Monthly': 70.0, 'Total': '347.4'}",20.1,296.15
3164-YAXFY,No,Male,0,No,No,57,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 53.75, 'Total': '3196'}",110.1,7746.7
3165-HDOEW,Yes,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 45.85, 'Total': '45.85'}",70.25,70.25
3166-PNEOF,No,Female,0,No,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 86.45, 'Total': '5175.3'}",20.2,20.2
3167-SNQPL,No,Male,1,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,"{'Monthly': 101.15, 'Total': '3741.85'}",85.55,851.75
3170-GWYKC,No,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 104.95, 'Total': '6236.75'}",43.6,2748.7
3170-NMYVV,No,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 20.15, 'Total': '930.9'}",78.45,330.05
3173-NVMPX,No,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 55.3, 'Total': '501.2'}",24.05,1301.9
3173-WSSUE,No,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 19.7, 'Total': '1415.85'}",100.3,5244.45
3174-AKMAS,No,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),"{'Monthly': 64.2, 'Total': '3009.5'}",88.2,1775.8
3174-RKMOW,No,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 109.95, 'Total': '3782.4'}",45.65,747.2
3177-LASXD,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 71.35, 'Total': '71.35'}",29.45,1459.35
3178-CIFOT,No,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),"{'Monthly': 19.65, 'Total': '478.1'}",44.7,276.5
3178-FESZO,Yes,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 100.25, 'Total': '100.25'}",113.8,7845.8
3179-GBRWV,No,Male,1,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 64.95, 'Total': '1339.8'}",116.6,8337.45
3181-MIZBN,No,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,"{'Monthly': 19.75, 'Total': '313.4'}",106.0,7723.7
3181-VTHOE,No,Male,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 51.05, 'Total': '3635.15'}",79.75,4438.2
3186-AJIEK,No,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 105.65, 'Total': '6844.5'}",86.1,4890.5
3186-BAXNB,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,"{'Monthly': 91.7, 'Total': '91.7'}",25.45,1813.35
3190-FZATL,No,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.95, 'Total': '268.4'}",84.7,5893.9
3190-ITQXP,No,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 20.25, 'Total': '890.35'}",19.15,343.45
3190-XFANI,Yes,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 100.6, 'Total': '5069.65'}",95.65,3759.05
3191-CSNMG,No,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 80.7, 'Total': '239.45'}",56.3,401.5
3192-LNKRK,No,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,"{'Monthly': 84.05, 'Total': '2909.95'}",19.6,1441.65
3192-NQECA,Yes,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 110.0, 'Total': '7611.85'}",60.0,1682.05
3194-ORPIK,Yes,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 84.4, 'Total': '4116.15'}",75.05,75.05
3195-TQDZX,No,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,"{'Monthly': 20.25, 'Total': '61.45'}",45.25,74.2
3196-NVXLZ,No,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,"{'Monthly': 84.6, 'Total': '2088.05'}",19.45,1378.45
3197-ARFOY,No,Female,1,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,"{'Monthly': 105.0, 'Total': '2007.25'}",69.1,2093.9
3197-NNYNB,No,Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 105.1, 'Total': '6631.85'}",19.6,678.8
3198-VELRD,Yes,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 84.75, 'Total': '264.85'}",83.7,2633.3
3199-NPKCN,No,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 111.25, 'Total': '7511.65'}",25.4,153.3
3199-XGZCY,No,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 75.25, 'Total': '576.7'}",25.5,1121.05
3200-MNQTF,No,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),"{'Monthly': 70.9, 'Total': '4677.1'}",28.6,973.55
3205-MXZRA,No,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),"{'Monthly': 59.45, 'Total': '1507'}",111.4,1183.05
3207-OYBWH,Yes,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 95.25, 'Total': '5427.05'}",72.6,154.3
3208-YPIOE,Yes,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 75.25, 'Total': '3017.65'}",76.4,76.4
3209-ZPKFI,No,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 54.25, 'Total': '2538.2'}",34.6,813.45
3211-AAPKX,No,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,"{'Monthly': 98.55, 'Total': '2031.95'}",66.1,1912.15
3211-ILJTT,Yes,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 70.4, 'Total': '1214.05'}",85.5,5696.6
3212-KXOCR,No,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 21.0, 'Total': '1107.2'}",34.4,592.75
3213-VVOLG,No,Male,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 25.35, 'Total': ' '}",19.3,1447.9
3214-IYUUQ,No,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 93.7, 'Total': '5860.7'}",64.05,3886.85
3217-FZDMN,Yes,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 94.45, 'Total': '742.95'}",19.2,19.2
3219-JQRSL,No,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 89.1, 'Total': '6352.4'}",98.85,3145.9
3221-CJMSG,No,Male,0,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 51.1, 'Total': '1269.6'}",79.3,2414.55
3223-DWFIO,No,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 69.35, 'Total': '261.65'}",85.55,5084.65
3223-WZWJM,Yes,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 83.95, 'Total': '2254.2'}",50.8,1386.8
3224-DFQNQ,No,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,"{'Monthly': 89.0, 'Total': '5898.6'}",76.0,1130.85
3227-WLKLI,No,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 91.55, 'Total': '5963.95'}",93.5,4747.5
3229-USWAR,No,Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 79.95, 'Total': '2727.3'}",45.7,198
3230-IUALN,No,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,"{'Monthly': 81.0, 'Total': '3533.6'}",78.1,1122.4
3230-JCNZS,No,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),"{'Monthly': 99.0, 'Total': '7061.65'}",19.5,413
3230-WYKIR,Yes,Male,0,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 82.0, 'Total': '1425.45'}",92.0,266.8
3234-VKACU,No,Male,0,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,"{'Monthly': 70.3, 'Total': '132.4'}",95.45,3474.05
3235-ETOOB,Yes,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 74.5, 'Total': '609.9'}",95.75,573.75
3237-AJGEH,Yes,Female,0,Yes,Yes,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 31.0, 'Total': '95.05'}",95.6,1273.3
3239-TPHPZ,No,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,"{'Monthly': 20.05, 'Total': '264.55'}",96.9,2085.45
3243-ZHOHY,No,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 20.1, 'Total': '296.15'}",104.65,7288.4
3244-CQPHU,No,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 110.1, 'Total': '7746.7'}",106.1,2847.4
3244-DCJWY,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 70.25, 'Total': '70.25'}",96.9,6314.35
3247-MHJKM,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.2, 'Total': '20.2'}",50.6,155.35
3247-ZVOUO,Yes,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,"{'Monthly': 85.55, 'Total': '851.75'}",109.8,3587.25
3249-VHRIP,No,Female,0,No,No,62,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 43.6, 'Total': '2748.7'}",49.95,49.95
3249-ZPQRG,Yes,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 78.45, 'Total': '330.05'}",110.45,3655.45
3251-YMVWZ,No,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),"{'Monthly': 24.05, 'Total': '1301.9'}",94.55,1173.55
3253-HKOKL,No,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,"{'Monthly': 100.3, 'Total': '5244.45'}",97.25,7133.1
3254-YRILK,Yes,Male,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 88.2, 'Total': '1775.8'}",54.1,1992.85
3255-GRXMG,No,Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 45.65, 'Total': '747.2'}",20.2,55.7
3256-EZDBI,No,Male,1,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 29.45, 'Total': '1459.35'}",49.55,393.45
3258-SANFR,No,Male,1,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),"{'Monthly': 44.7, 'Total': '276.5'}",48.35,810.7
3258-SYSWS,No,Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 113.8, 'Total': '7845.8'}",80.1,2211.8
3258-ZKPAI,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 116.6, 'Total': '8337.45'}",92.35,2602.9
3259-FDWOY,Yes,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 106.0, 'Total': '7723.7'}",99.5,5890
3259-KNMRR,No,Male,1,No,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 79.75, 'Total': '4438.2'}",54.1,889
